Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,latitude,longitude
5226694,2/7/18,1310,4,Hollenbeck,469,22,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,3500 E  3RD                          PL,,34.0332,-118.195
5226876,2/8/18,615,4,Hollenbeck,424,20,M,H,24,Miscellaneous Other Violations,F,207(A)PC,KIDNAPPING,2200    PARKSIDE                     AV,,34.0705,-118.2001
5227334,2/8/18,1240,4,Hollenbeck,467,34,M,H,3,Robbery,F,211PC,ROBBERY,SOTO                         ST,4TH                          ST,34.0406,-118.2117
5227753,2/8/18,1950,4,Hollenbeck,473,19,M,H,12,Weapon (carry/poss),M,21310PC,CARRY CONCEALED ON PERSON DIRK OR DAGGER,HOLLENBECK,BOYLE,34.0377,-118.2182
5227243,2/8/18,930,4,Hollenbeck,466,27,F,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,300 N  MATHEWS                      ST,,34.0447,-118.2075
5227586,2/8/18,1730,4,Hollenbeck,424,40,F,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MISSION,SELIG,34.0685,-118.201
5227790,2/8/18,2210,4,Hollenbeck,463,43,M,H,16,Narcotic Drug Laws,F,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2100 E  1ST                          ST,,34.0457,-118.2154
5227480,2/8/18,1543,4,Hollenbeck,455,18,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERIDAN,CHICAGO,34.0508,-118.2078
5227851,2/8/18,2210,4,Hollenbeck,449,20,M,H,7,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,WABASH,FOREST,34.0501,-118.197
5227635,2/8/18,1900,4,Hollenbeck,401,20,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,4500    HOMER                        ST,,34.0898,-118.2075
5227909,2/9/18,318,4,Hollenbeck,412,28,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN PEDRO                    FY,SACRAMENTO                   FY,34.0806,-118.2176
5228078,2/9/18,845,4,Hollenbeck,416,30,M,H,23,Moving Traffic Violations,M,14601.2AVC,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,N  BROADWAY,EASTLAKE,34.0738,-118.2078
5228534,2/9/18,1450,4,Hollenbeck,464,31,M,B,12,Weapon (carry/poss),M,22210PC,MFG/SELL/GIVE/LEND POSSES LEADED CANE/ETC,2300 E  1ST                          ST,,34.0443,-118.211
5228594,2/9/18,1620,4,Hollenbeck,453,22,M,H,8,Other Assaults,M,243.3PC,BATTERY TRANSPORTATION PERSONNEL/PASSENGR,1800 E  1ST                          ST,,34.0517,-118.2178
5228613,2/9/18,1823,4,Hollenbeck,465,33,M,H,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,2800 E  6TH                          ST,,34.0339,-118.2012
180405904,2/9/18,1210,4,Hollenbeck,455,50,M,H,,,M,41.27(D)LAM,,CESAR E CHAVEZ               AV,SAINT LOUIS                  ST,34.0485,-118.2115
180405905,2/9/18,1650,4,Hollenbeck,415,15,F,H,19,Disturbing the Peace,M,415(3)PC,OFFENSIVE LANGUAGE IN PUBLIC,2400    HANCOCK                      ST,,34.0737,-118.2091
180405906,2/9/18,840,4,Hollenbeck,422,16,F,H,27,Pre-Delinquency,M,45.04(A)LAM,TRUANCY*****,N  BROADWAY,GATES,34.0738,-118.2065
5227885,2/9/18,220,4,Hollenbeck,464,28,M,H,24,Miscellaneous Other Violations,M,602PC,TRESPASSING,100 N  BREED                        ST,,34.0443,-118.211
5228958,2/9/18,2355,4,Hollenbeck,453,24,M,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,500 N  BOYLE,,34.0512,-118.2176
5228644,2/9/18,1945,4,Hollenbeck,466,47,M,H,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,300 N  SAVANAH                      ST,,34.0436,-118.2051
5228721,2/9/18,1920,4,Hollenbeck,483,52,M,W,4,Aggravated Assault,F,245(A)(4)PC,ASSAULT LIKELY TO PRODUCE GBI,BOYLE,GARNET,34.0317,-118.2201
5228846,2/9/18,2205,4,Hollenbeck,417,30,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,2800    SIERRA,,34.0787,-118.2017
5228852,2/9/18,2330,4,Hollenbeck,457,27,M,H,11,Receive Stolen Property,F,496(D)PC,ATTEMPT RECEIVING STOLEN PROPERTY>$400,CESAR CHAVEZ,MOTT,34.0452,-118.2041
5228500,2/9/18,1225,4,Hollenbeck,497,21,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",UNION PACIFIC,GRANDE VISTA,34.0163,-118.2085
5228617,2/9/18,1630,4,Hollenbeck,415,16,F,H,8,Other Assaults,M,243(B)PC,BATTERY ON PO/EMERGENCY PERSONNEL W/O INJ,2400    HANCOCK,,34.0737,-118.2091
5228949,2/9/18,2210,4,Hollenbeck,467,16,M,H,12,Weapon (carry/poss),F,25400(A)2PC,CARRYING CONCEALED WEAPON UPON PERSON,SAVANNAH,2ND,34.0393,-118.2043
5228945,2/10/18,136,4,Hollenbeck,463,30,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ST LOUIS,4TH                          ST,34.0423,-118.2155
5228967,2/10/18,225,4,Hollenbeck,464,28,M,H,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,2100 E  1ST                          ST,,34.0449,-118.2137
5229667,2/10/18,2005,4,Hollenbeck,438,20,M,H,24,Miscellaneous Other Violations,M,602.5(A)PC,UNAUTHORIZED ENTRY NONCOMMERCIAL DWELLNG,2400 N  EASTERN                      AV,,34.0728,-118.1804
5229691,2/10/18,2005,4,Hollenbeck,438,66,M,H,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,2400 N  EASTERN                      AV,,34.0728,-118.1804
5229913,2/11/18,1025,4,Hollenbeck,427,24,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",3300 N  EASTERN,,34.0802,-118.1848
5230153,2/11/18,1810,4,Hollenbeck,407,25,M,H,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,4500    ESMERALDA                    ST,,34.0814,-118.1921
5230144,2/11/18,1550,4,Hollenbeck,411,17,M,H,22,Driving Under Influence,F,23152(F)VC,DUI OF COMB DRUG & ALCOHOL INFLUENCE,AVENUE 19,BROADWAY,34.0721,-118.2213
180406139,2/11/18,2340,4,Hollenbeck,471,14,M,H,,,M,45.03(A)LAM,,WHITTIER,ESPERANZA,34.036,-118.2242
180405943,2/12/18,1305,4,Hollenbeck,429,55,M,H,,,I,41.27(C)LAM,,HUNTINGTON DR,VAN HORNE                    AV,34.0895,-118.1708
5230711,2/12/18,745,4,Hollenbeck,497,29,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",OLYMPIC,CAMULOS,34.0225,-118.2156
5230756,2/12/18,810,4,Hollenbeck,438,28,F,H,16,Narcotic Drug Laws,F,11378HS,POSSESSION CONTROLLED SUBSTANCE FOR SALE,ENDICOTT,ITHACA,34.0753,-118.1718
5230814,2/12/18,830,4,Hollenbeck,422,60,F,H,8,Other Assaults,M,242PC,BATTERY ON NONCOHABITATING FORMER SPOUSE,BROADWAY,GRIFFIN,34.0737,-118.2117
5230949,2/12/18,1550,4,Hollenbeck,455,39,F,W,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,2100 E  CESAR E CHAVEZ               AV,,34.0512,-118.2093
5231059,2/12/18,1930,4,Hollenbeck,445,41,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,10                           FY,SOTO                         ST,34.0553,-118.2079
5230935,2/12/18,1440,4,Hollenbeck,424,22,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,3700 N  MISSION                      RD,,34.0685,-118.2011
180400650,2/13/18,1140,4,Hollenbeck,427,24,F,H,,,M,104.15(B)(2,,4800    HUNTINGTON DR,,34.0852,-118.1802
180400651,2/13/18,1140,4,Hollenbeck,427,31,M,H,,,M,104.15(B)(2,,4800    HUNTINGTON DR,,34.0852,-118.1802
180400652,2/13/18,1140,4,Hollenbeck,427,22,F,H,,,M,104.15(B)(2,,4800    HUNTINGTON DR,,34.0852,-118.1802
180405953,2/13/18,1000,4,Hollenbeck,464,21,F,H,,,M,104.15(B)(2,,2200 E  CESAR E CHAVEZ               AV,,34.0477,-118.2098
180405954,2/13/18,1000,4,Hollenbeck,464,25,M,B,,,M,104.15(B)(2,,2200 E  CESAR E CHAVEZ               AV,,34.0477,-118.2098
180405966,2/13/18,1730,4,Hollenbeck,423,46,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MAIN                         ST,JOHNSTON                     ST,34.066,-118.2102
180405967,2/13/18,1825,4,Hollenbeck,412,39,M,H,,,I,41.27(C)LAM,,AVENUE 24,PASADENA,34.0746,-118.217
180405968,2/13/18,1825,4,Hollenbeck,412,51,M,H,,,I,41.27(C)LAM,,AVENUE 24,PASADENA,34.0746,-118.217
5231350,2/13/18,600,4,Hollenbeck,429,19,M,H,24,Miscellaneous Other Violations,M,594(A)(2)PC,DAMAGE PROPERTY,5300    OAKLAND                      ST,,34.0887,-118.167
5231406,2/13/18,900,4,Hollenbeck,467,36,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,2100 E  1ST ST,,34.0435,-118.2092
5231774,2/13/18,1200,4,Hollenbeck,421,30,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,2300    DALY,,34.0676,-118.2202
5231806,2/13/18,1200,4,Hollenbeck,421,39,M,H,24,Miscellaneous Other Violations,F,3056PC,VIOLATION OF PAROLE:FELONY,2300    DALY,,34.0676,-118.2202
5231928,2/13/18,1630,4,Hollenbeck,453,23,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,PENNSYLVANIA,ECHANDIA,34.0494,-118.2204
180406190,2/13/18,1510,4,Hollenbeck,477,15,M,H,,,M,308BPC,,6TH                          ST,ORME                         ST,34.0356,-118.2094
5231302,2/13/18,1,4,Hollenbeck,445,45,M,O,23,Moving Traffic Violations,F,2800.2(A)VC,EVADE PO:DISREGARD SAFETY,CUMMINGS,MARENGO,34.0565,-118.2071
5232009,2/13/18,1825,4,Hollenbeck,427,23,F,H,3,Robbery,F,211PC,ROBBERY,HUNTINGTON                   DR,MINTO                        CT,34.0852,-118.1809
5231838,2/13/18,1200,4,Hollenbeck,477,16,M,H,24,Miscellaneous Other Violations,F,594(A)PC,VANDALISM,6TH                          ST,ORME                         ST,34.0356,-118.2094
5232146,2/13/18,2202,4,Hollenbeck,415,42,M,H,24,Miscellaneous Other Violations,F,451(D)PC,ARSON OF PROPERTY,2700    BROADWAY,,34.0762,-118.2119
5231881,2/13/18,1200,4,Hollenbeck,448,27,F,H,7,Vehicle Theft,F,10851(E)VC,TAKE VEH:NO CNSNT:SPEC PR,SAN PABLO ST,VALLEY BL,34.0591,-118.1965
180400657,2/14/18,1000,4,Hollenbeck,427,29,M,H,,,M,104.15(B)(2,,4800    HUNTINGTON                   DR,,34.0852,-118.1802
180400658,2/14/18,1020,4,Hollenbeck,427,19,F,H,,,M,104.15(B)(2,,4800 S  HUNTINGTON                   DR,,34.0852,-118.1802
5232557,2/14/18,1140,4,Hollenbeck,478,27,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",3300    WHITTIER                     BL,,34.0286,-118.2028
5232694,2/14/18,1447,4,Hollenbeck,478,31,F,H,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,3400    PERCY                        ST,,34.0287,-118.1999
5233222,2/14/18,2145,4,Hollenbeck,497,25,F,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,PERRINO,WASHINGTON,34.0187,-118.2118
5233741,2/15/18,1240,4,Hollenbeck,448,41,M,H,16,Narcotic Drug Laws,M,11375(B)2HS,POSS CONTROLLED SUBSTANCE W/O PRESCRPTION,ALCAZAR                      ST,SOTO                         ST,34.0623,-118.198
5233804,2/15/18,900,4,Hollenbeck,497,28,M,H,23,Moving Traffic Violations,M,12500(A)VC,UNLICENSED DRIVER,CONCORD,ESTRADA,34.0217,-118.2075
5233790,2/15/18,900,4,Hollenbeck,497,21,M,H,5,Burglary,F,459PC,BURGLARY,CONCORD,ESTRADA                      ST,34.0217,-118.2075
180406235,2/15/18,2015,4,Hollenbeck,464,53,M,H,,,I,41.27(C)LAM,,E  1ST                          ST,SOTO                         ST,34.0437,-118.2098
180406323,2/15/18,1530,4,Hollenbeck,461,14,M,H,24,Miscellaneous Other Violations,M,308(B)PC,MINOR BUY/ETC TOBACCO/ETC,300 S  CLARENCE                     ST,,34.0451,-118.224
180406324,2/15/18,1530,4,Hollenbeck,461,17,M,H,24,Miscellaneous Other Violations,M,308(B)PC,MINOR BUY/ETC TOBACCO/ETC,300 S  CLARENCE                     ST,,34.0451,-118.224
5234107,2/15/18,2215,4,Hollenbeck,402,24,F,O,3,Robbery,F,211PC,ROBBERY,AVENUE 43,GRIFFIN,34.092,-118.204
5234110,2/15/18,2215,4,Hollenbeck,402,24,M,H,3,Robbery,F,A211PC,ATTEMPT - ROBBERY,AVENUE 43,GRIFFIN,34.092,-118.204
5234682,2/16/18,850,4,Hollenbeck,421,48,F,O,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,200 S  AVENUE 18,,34.0716,-118.2224
5234907,2/16/18,1700,4,Hollenbeck,464,54,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL/DRUGS W/INJURY,2300 E  1ST                          ST,,34.0443,-118.211
5235154,2/16/18,2350,4,Hollenbeck,401,26,F,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,2100 E  1ST                          ST,,34.0898,-118.2075
5235030,2/16/18,1640,4,Hollenbeck,466,29,M,H,14,Sex (except rape/prst),F,288(A)PC,LEWD/LASCIVIOUS ACTS W/CHILD < 14 YRS,2500    MICHIGAN                     AV,,34.0447,-118.2075
5234897,2/16/18,1500,4,Hollenbeck,478,23,M,H,8,Other Assaults,M,243(B)PC,BATTERY ON PO/EMERGENCY PERSONNEL W/O INJ,3400 E  7TH                          ST,,34.0257,-118.2023
5234994,2/16/18,1830,4,Hollenbeck,423,25,M,H,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,1800    DAILY                        ST,,34.0651,-118.2116
180406536,2/16/18,1830,4,Hollenbeck,453,14,M,H,24,Miscellaneous Other Violations,M,308(B)PC,MINOR BUY/ETC TOBACCO/ETC,MICHIGAN,CUMMINGS,34.0517,-118.2178
5234153,2/16/18,150,4,Hollenbeck,461,28,F,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,1200 E  1ST                          ST,,34.0477,-118.2278
5235166,2/16/18,2350,4,Hollenbeck,401,27,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,2100 E  1ST                          ST,,34.0898,-118.2075
5235310,2/17/18,425,4,Hollenbeck,412,32,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5 NORTH                      FY,BROADWAY,34.0806,-118.2176
5235848,2/17/18,1845,4,Hollenbeck,415,23,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,2400    SICHEL                       ST,,34.0737,-118.2131
5235869,2/17/18,1843,4,Hollenbeck,439,45,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CESAR E CHAVEZ               AV,BRITTANIA                    ST,34.0674,-118.1709
5235900,2/17/18,1926,4,Hollenbeck,451,36,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,VIGNES,34.0499,-118.226
5236294,2/18/18,1115,4,Hollenbeck,469,39,M,H,12,Weapon (carry/poss),M,26400(A)PC,CARRY UNLOADED F/ARM THAT IS NOT HANDGUN,1ST                          ST,INDIANA,34.036,-118.1924
5236300,2/18/18,1130,4,Hollenbeck,422,40,M,B,3,Robbery,F,A211PC,ATTEMPT - ROBBERY,EASTLAKE                     ST,BROADWAY                     ST,34.0738,-118.2078
5236758,2/18/18,2120,4,Hollenbeck,423,37,M,O,12,Weapon (carry/poss),F,21310PC,CARRY CONCEALED ON PERSON DIRK OR DAGGER,MAIN,SICHEL,34.066,-118.2116
5236837,2/18/18,2330,4,Hollenbeck,473,32,F,W,24,Miscellaneous Other Violations,M,594(A)PC,VANDALISM,SOTO,INEZ,34.0364,-118.2144
5236483,2/18/18,2040,4,Hollenbeck,471,17,M,H,24,Miscellaneous Other Violations,M,594(B)(1)PC,VANDALISM W/LOSS VALUED EQ OR > $400/10000,2200    WHITTIER                     BL,,34.0381,-118.2262
5236804,2/18/18,2315,4,Hollenbeck,426,36,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,NAVARRO,CASTALIA,34.0852,-118.1764
5156035,2/19/18,953,4,Hollenbeck,448,2,F,H,,,O,300(B)(1)WI,,1400    MURCHISON                    ST,,34.0579,-118.1968
180406187,2/19/18,1220,4,Hollenbeck,455,13,F,H,,,M,45.03(A)LAM,,CHICAGO                      ST,CESAR E CHAVEZ,34.0502,-118.2093
180406188,2/19/18,1230,4,Hollenbeck,455,17,M,H,,,M,45.03(A)LAM,,CHICAGO,CESAR E CHAVEZ,34.0502,-118.2093
180406189,2/19/18,1225,4,Hollenbeck,455,15,F,H,,,M,45.03(A)LAM,,CHICAGO                      ST,CESAR E CHAVEZ,34.0502,-118.2093
180406322,2/19/18,955,4,Hollenbeck,491,30,M,H,,,M,25620(A)BP,,SOTO,OLYMPIC,34.0243,-118.2198
5236829,2/19/18,208,4,Hollenbeck,499,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,INDIANA,GOLDEN STATE                 FY,34.0175,-118.1975
5236878,2/19/18,400,4,Hollenbeck,471,25,M,H,24,Miscellaneous Other Violations,F,594(B)(1)PC,VANDALISM W/LOSS VALUED EQ OR > $400,600 S  ANDERSON                     ST,,34.0391,-118.2241
5236876,2/19/18,400,4,Hollenbeck,471,30,M,H,24,Miscellaneous Other Violations,F,594(A)(1)PC,DEFACE PROPERTY,600 S  ANDERSON                     ST,,34.0391,-118.2241
5236955,2/19/18,945,4,Hollenbeck,466,25,F,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,2400 E  1ST                          ST,,34.0436,-118.2051
5236960,2/19/18,955,4,Hollenbeck,491,30,M,H,24,Miscellaneous Other Violations,F,3000.08FPC,PETITION TO REVOKE PAROLE SUPERVISION,OLYMPIC,SOTO,34.0243,-118.2198
5236961,2/19/18,945,4,Hollenbeck,466,26,M,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,2400 E  1ST                          ST,,34.0436,-118.2051
5236973,2/19/18,1055,4,Hollenbeck,453,52,M,H,16,Narcotic Drug Laws,F,11370.1AHS,POSS C/SUB WHILE ARMED W/LOADED FIREARM,1500    PLEASANT                     AV,,34.0517,-118.2178
5237140,2/19/18,1645,4,Hollenbeck,423,45,M,O,6,Larceny,F,666PC,PETTY THEFT W/SPECIFIED PRIOR CONVICTION,2600 N  MAIN                         ST,,34.066,-118.2154
5237180,2/19/18,1600,4,Hollenbeck,469,49,M,H,16,Narcotic Drug Laws,F,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,500 S  INDIANA                      ST,,34.0333,-118.1946
5237309,2/19/18,2235,4,Hollenbeck,488,25,M,O,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,3200 E  8TH                          ST,,34.0238,-118.2058
5238190,2/20/18,1710,4,Hollenbeck,406,14,M,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,VIA ARBOLADA,VIA MARISOL,34.096,-118.185
5238210,2/20/18,1955,4,Hollenbeck,464,29,M,H,3,Robbery,F,211PC,ROBBERY,SAINT LOUIS                  ST,2ND                          ST,34.044,-118.2143
5238266,2/20/18,2125,4,Hollenbeck,477,44,M,H,4,Aggravated Assault,F,245(A)(2)PC,ADW W/FIREARM,EUCLID                       ST,WHITTIER                     ST,34.0307,-118.2074
5238300,2/20/18,2145,4,Hollenbeck,437,30,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VALLEY                       BL,VINEBURN                     AV,34.0632,-118.1901
5237614,2/20/18,845,4,Hollenbeck,479,20,M,H,24,Miscellaneous Other Violations,F,273.6(E)PC,DISOBEY DOMSTC RELATNS CRT ORDER W/PRIOR,3500 E  7TH                          ST,,34.0246,-118.1998
5238493,2/21/18,425,4,Hollenbeck,455,23,M,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,2000    CITY VIEW                    AV,,34.0533,-118.2107
5238692,2/21/18,1030,4,Hollenbeck,428,42,M,H,15,Against Family/Child,M,273.6(A)PC,DISOBEY DOMESTIC RELATIONS COURT ORDER,TEMPLETON,CHADWICK,34.0848,-118.17
5238668,2/21/18,1128,4,Hollenbeck,464,20,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,2100 E  1ST                          ST,,34.0449,-118.2137
5238746,2/21/18,1145,4,Hollenbeck,478,20,F,B,15,Against Family/Child,M,273.6(A)PC,DISOBEY DOMESTIC RELATIONS COURT ORDER,3400    PERCY                        ST,,34.0287,-118.1999
5238929,2/21/18,1610,4,Hollenbeck,471,19,M,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,2100 E  WHITTIER                     BL,,34.0378,-118.2251
5238930,2/21/18,1610,4,Hollenbeck,473,39,M,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,2100    WHITTIER                     BL,,34.0358,-118.2189
5238977,2/21/18,1620,4,Hollenbeck,424,23,M,B,6,Larceny,M,459.5PC,SHOPLIFTING,3700 N  MISSION                      RD,,34.0685,-118.2011
5239104,2/21/18,2020,4,Hollenbeck,497,25,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WASHINGTON                   BL,SOTO,34.0146,-118.2093
5239128,2/21/18,1640,4,Hollenbeck,449,24,M,H,16,Narcotic Drug Laws,F,11378HS,POSSESSION CONTROLLED SUBSTANCE FOR SALE,EVERGREEN,WABASH,34.0501,-118.197
5239079,2/21/18,1655,4,Hollenbeck,453,38,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,PENNSYLVANIA,BOYLE,34.0486,-118.2192
5239229,2/21/18,2205,4,Hollenbeck,467,21,M,H,5,Burglary,F,459PC,BURGLARY,3RD,SOTO,34.0409,-118.2101
5239241,2/21/18,2340,4,Hollenbeck,497,27,M,H,24,Miscellaneous Other Violations,F,3455(B)1PC,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,CAMULOS,OLYMPIC,34.022,-118.2159
5238476,2/21/18,355,4,Hollenbeck,438,51,M,H,4,Aggravated Assault,F,273.5(F)1PC,"INJURING A SPOUSE/COHABITANT, ETC W/PRIOR",2500    LOMBARDY                     BL,,34.0759,-118.1738
180400682,2/22/18,1000,4,Hollenbeck,464,26,M,H,,,M,104.15(B)(2,,2200 E  CESAR E CHAVEZ               AV,,34.0477,-118.2098
180406377,2/22/18,1840,4,Hollenbeck,491,38,M,H,,,I,41.27(C)LAM,,SOTO                         ST,8TH                          ST,34.0281,-118.2194
5239864,2/22/18,1000,4,Hollenbeck,426,37,M,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,4800    HUNTINGTON                   DR,,34.0879,-118.1744
5239874,2/22/18,1000,4,Hollenbeck,426,20,F,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,4800    HUNTINGTON                   DR,,34.0879,-118.1744
5240001,2/22/18,1515,4,Hollenbeck,455,31,M,O,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,200 N  BREED                        ST,,34.0508,-118.2066
5240128,2/22/18,1850,4,Hollenbeck,473,39,M,H,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,6TH,CHICAGO,34.0383,-118.2156
5240136,2/22/18,1745,4,Hollenbeck,478,26,M,B,6,Larceny,M,459.5PC,SHOPLIFTING,3400    WHITTIER                     BL,,34.0278,-118.201
5240165,2/22/18,1745,4,Hollenbeck,478,28,M,B,6,Larceny,M,459.5PC,SHOPLIFTING,3400    WHITTIER                     BL,,34.0278,-118.201
5240166,2/22/18,2110,4,Hollenbeck,471,43,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",400 S  CLARENCE                     ST,,34.0427,-118.2237
180406535,2/22/18,1,4,Hollenbeck,417,20,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,HUNTINGTON DR,TURQUOISE,34.08,-118.1918
180406618,2/22/18,1945,4,Hollenbeck,464,69,M,H,,,I,41.27(C)LAM,,100 N  SOTO                         ST,,34.0445,-118.2116
180406619,2/22/18,1850,4,Hollenbeck,412,45,M,H,,,I,41.27(C)LAM,,AVENUE 24,PASADENA,34.0746,-118.217
180406620,2/22/18,1850,4,Hollenbeck,412,63,M,H,,,I,41.27(C)LAM,,AVENUE 24,PASADENA,34.0746,-118.217
180406621,2/22/18,1850,4,Hollenbeck,412,38,M,H,,,I,41.27(C)LAM,,AVENUE 24,PASADENA,34.0746,-118.217
5239368,2/22/18,735,4,Hollenbeck,463,17,M,H,99,,F,311.2(A)PC,INT/OFFER DISTR/EXHIBIT OBSCENE MATR W/PR,2100 E  1ST                          ST,,34.0457,-118.2154
180406405,2/23/18,1555,4,Hollenbeck,473,27,M,H,,,I,41.27(C)LAM,,400 S  SAINT LOUIS                  ST,,34.0423,-118.2155
180406406,2/23/18,1555,4,Hollenbeck,473,21,M,H,,,I,41.27(C)LAM,,400 S  SAINT LOUIS                  ST,,34.0423,-118.2155
180406407,2/23/18,1515,4,Hollenbeck,445,54,M,W,,,I,41.27(C)LAM,,MARENGO,CUMMINGS,34.056,-118.206
180406408,2/23/18,1515,4,Hollenbeck,445,53,M,W,,,I,41.27(C)LAM,,MARENGO                      ST,CUMMINGS,34.056,-118.206
180406409,2/23/18,1635,4,Hollenbeck,409,44,M,H,,,I,41.27(C)LAM,,HUNTINGTON                   DR,GUARDIA,34.0898,-118.17
